数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027930, train_cro_loss : 4.1725, train_tot_loss : 0.0286, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1187, accuracy: 0.0679
epoch   1 summary: train_cos_loss : 0.027409, train_cro_loss : 4.1578, train_tot_loss : 0.0280, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9524, accuracy: 0.1372
epoch   2 summary: train_cos_loss : 0.027696, train_cro_loss : 4.1425, train_tot_loss : 0.0283, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7900, accuracy: 0.2100
epoch   3 summary: train_cos_loss : 0.027091, train_cro_loss : 4.1270, train_tot_loss : 0.0277, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.6257, accuracy: 0.2715
epoch   4 summary: train_cos_loss : 0.026458, train_cro_loss : 4.1115, train_tot_loss : 0.0271, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4770, accuracy: 0.3330
epoch   5 summary: train_cos_loss : 0.026724, train_cro_loss : 4.0973, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3315, accuracy: 0.3909
epoch   6 summary: train_cos_loss : 0.026059, train_cro_loss : 4.0832, train_tot_loss : 0.0267, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1882, accuracy: 0.4436
epoch   7 summary: train_cos_loss : 0.025502, train_cro_loss : 4.0678, train_tot_loss : 0.0261, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0232, accuracy: 0.4929
epoch   8 summary: train_cos_loss : 0.025133, train_cro_loss : 4.0507, train_tot_loss : 0.0257, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9114, accuracy: 0.5239
epoch   9 summary: train_cos_loss : 0.025076, train_cro_loss : 4.0393, train_tot_loss : 0.0257, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8338, accuracy: 0.5400
epoch  10 summary: train_cos_loss : 0.024663, train_cro_loss : 4.0303, train_tot_loss : 0.0253, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7207, accuracy: 0.5662
