Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02346, dyn_sta_cos_loss: 0.00700, total_cos_loss : 0.00700, vocab_cro_loss : 4.57670, 
train loss: 3.4232, train acc: 0.2520
epoch   1 summary: dyn_dyn_cos_loss: 0.02066, dyn_sta_cos_loss: 0.00632, total_cos_loss : 0.00632, vocab_cro_loss : 3.42197, 
epoch   2 summary: dyn_dyn_cos_loss: 0.01902, dyn_sta_cos_loss: 0.00514, total_cos_loss : 0.00514, vocab_cro_loss : 2.41041, 
epoch   3 summary: dyn_dyn_cos_loss: 0.01584, dyn_sta_cos_loss: 0.00421, total_cos_loss : 0.00421, vocab_cro_loss : 1.96099, 
epoch   4 summary: dyn_dyn_cos_loss: 0.01339, dyn_sta_cos_loss: 0.00342, total_cos_loss : 0.00342, vocab_cro_loss : 1.74927, 
epoch   5 summary: dyn_dyn_cos_loss: 0.01109, dyn_sta_cos_loss: 0.00292, total_cos_loss : 0.00292, vocab_cro_loss : 1.59842, 
epoch   6 summary: dyn_dyn_cos_loss: 0.00969, dyn_sta_cos_loss: 0.00272, total_cos_loss : 0.00272, vocab_cro_loss : 1.56756, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00834, dyn_sta_cos_loss: 0.00253, total_cos_loss : 0.00253, vocab_cro_loss : 1.50349, 
epoch   8 summary: dyn_dyn_cos_loss: 0.00774, dyn_sta_cos_loss: 0.00248, total_cos_loss : 0.00248, vocab_cro_loss : 1.48001, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00736, dyn_sta_cos_loss: 0.00222, total_cos_loss : 0.00222, vocab_cro_loss : 1.46734, 
epoch  10 summary: dyn_dyn_cos_loss: 0.00671, dyn_sta_cos_loss: 0.00223, total_cos_loss : 0.00223, vocab_cro_loss : 1.46942, 
train loss: 1.4754, train acc: 0.5923
epoch  11 summary: dyn_dyn_cos_loss: 0.00627, dyn_sta_cos_loss: 0.00214, total_cos_loss : 0.00214, vocab_cro_loss : 1.47486, 
epoch  12 summary: dyn_dyn_cos_loss: 0.00576, dyn_sta_cos_loss: 0.00212, total_cos_loss : 0.00212, vocab_cro_loss : 1.56504, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00538, dyn_sta_cos_loss: 0.00211, total_cos_loss : 0.00211, vocab_cro_loss : 1.59394, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00503, dyn_sta_cos_loss: 0.00203, total_cos_loss : 0.00203, vocab_cro_loss : 1.58474, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00474, dyn_sta_cos_loss: 0.00193, total_cos_loss : 0.00193, vocab_cro_loss : 1.53725, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00475, dyn_sta_cos_loss: 0.00196, total_cos_loss : 0.00196, vocab_cro_loss : 1.52138, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00479, dyn_sta_cos_loss: 0.00187, total_cos_loss : 0.00187, vocab_cro_loss : 1.47079, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00494, dyn_sta_cos_loss: 0.00170, total_cos_loss : 0.00170, vocab_cro_loss : 1.42429, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00482, dyn_sta_cos_loss: 0.00166, total_cos_loss : 0.00166, vocab_cro_loss : 1.39588, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00499, dyn_sta_cos_loss: 0.00173, total_cos_loss : 0.00173, vocab_cro_loss : 1.39787, 
train loss: 1.4221, train acc: 0.6099
