Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02342, dyn_sta_cos_loss: 0.00701, total_cos_loss : 0.01029, vocab_cro_loss : 4.57670, 
train loss: 3.4235, train acc: 0.2573
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.42228, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02033, dyn_sta_cos_loss: 0.00570, total_cos_loss : 0.00863, vocab_cro_loss : 2.99823, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.18806, 
epoch   4 summary: dyn_dyn_cos_loss: 0.01536, dyn_sta_cos_loss: 0.00408, total_cos_loss : 0.00634, vocab_cro_loss : 2.07955, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.82138, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01070, dyn_sta_cos_loss: 0.00316, total_cos_loss : 0.00467, vocab_cro_loss : 1.79313, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.66379, 
epoch   8 summary: dyn_dyn_cos_loss: 0.00731, dyn_sta_cos_loss: 0.00257, total_cos_loss : 0.00352, vocab_cro_loss : 1.70668, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.78702, 
epoch  10 summary: dyn_dyn_cos_loss: 0.00514, dyn_sta_cos_loss: 0.00249, total_cos_loss : 0.00302, vocab_cro_loss : 1.77119, 
train loss: 1.7051, train acc: 0.5562
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.70368, 
epoch  12 summary: dyn_dyn_cos_loss: 0.00371, dyn_sta_cos_loss: 0.00216, total_cos_loss : 0.00247, vocab_cro_loss : 1.68363, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.86138, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00291, dyn_sta_cos_loss: 0.00221, total_cos_loss : 0.00235, vocab_cro_loss : 1.80309, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.78221, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00263, dyn_sta_cos_loss: 0.00260, total_cos_loss : 0.00261, vocab_cro_loss : 1.79979, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.74657, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00285, dyn_sta_cos_loss: 0.00223, total_cos_loss : 0.00235, vocab_cro_loss : 1.67748, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.59044, 
