Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02335, dyn_sta_cos_loss: 0.00704, total_cos_loss : 0.01356, vocab_cro_loss : 4.57670, 
train loss: 3.4836, train acc: 0.2456
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.48245, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02082, dyn_sta_cos_loss: 0.00587, total_cos_loss : 0.01185, vocab_cro_loss : 3.07515, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.23803, 
epoch   4 summary: dyn_dyn_cos_loss: 0.01609, dyn_sta_cos_loss: 0.00414, total_cos_loss : 0.00892, vocab_cro_loss : 2.10696, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.90780, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01109, dyn_sta_cos_loss: 0.00341, total_cos_loss : 0.00648, vocab_cro_loss : 1.94376, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.76537, 
epoch   8 summary: dyn_dyn_cos_loss: 0.00742, dyn_sta_cos_loss: 0.00279, total_cos_loss : 0.00464, vocab_cro_loss : 1.81744, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.78533, 
epoch  10 summary: dyn_dyn_cos_loss: 0.00507, dyn_sta_cos_loss: 0.00269, total_cos_loss : 0.00364, vocab_cro_loss : 1.95297, 
train loss: 1.9500, train acc: 0.4893
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.94801, 
epoch  12 summary: dyn_dyn_cos_loss: 0.00343, dyn_sta_cos_loss: 0.00254, total_cos_loss : 0.00290, vocab_cro_loss : 2.04894, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.26417, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00251, dyn_sta_cos_loss: 0.00286, total_cos_loss : 0.00272, vocab_cro_loss : 2.31102, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.10292, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00212, dyn_sta_cos_loss: 0.00258, total_cos_loss : 0.00240, vocab_cro_loss : 1.95580, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.85109, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00184, dyn_sta_cos_loss: 0.00253, total_cos_loss : 0.00225, vocab_cro_loss : 1.80733, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.72056, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00176, dyn_sta_cos_loss: 0.00257, total_cos_loss : 0.00225, vocab_cro_loss : 1.81841, 
train loss: 1.6654, train acc: 0.5508
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.66442, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00166, dyn_sta_cos_loss: 0.00242, total_cos_loss : 0.00212, vocab_cro_loss : 1.67880, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.76393, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00153, dyn_sta_cos_loss: 0.00271, total_cos_loss : 0.00224, vocab_cro_loss : 1.81172, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.59427, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00188, dyn_sta_cos_loss: 0.00235, total_cos_loss : 0.00216, vocab_cro_loss : 1.66549, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.68046, 
epoch  28 summary: dyn_dyn_cos_loss: 0.00168, dyn_sta_cos_loss: 0.00271, total_cos_loss : 0.00230, vocab_cro_loss : 1.61748, 
epoch  29 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.67598, 
epoch  30 summary: dyn_dyn_cos_loss: 0.00163, dyn_sta_cos_loss: 0.00236, total_cos_loss : 0.00206, vocab_cro_loss : 1.52408, 
train loss: 1.9243, train acc: 0.5435
epoch  31 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.91998, 
epoch  32 summary: dyn_dyn_cos_loss: 0.00156, dyn_sta_cos_loss: 0.00269, total_cos_loss : 0.00224, vocab_cro_loss : 1.69868, 
epoch  33 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.74876, 
epoch  34 summary: dyn_dyn_cos_loss: 0.00207, dyn_sta_cos_loss: 0.00240, total_cos_loss : 0.00227, vocab_cro_loss : 1.73770, 
epoch  35 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.69250, 
epoch  36 summary: dyn_dyn_cos_loss: 0.00179, dyn_sta_cos_loss: 0.00261, total_cos_loss : 0.00228, vocab_cro_loss : 1.69667, 
epoch  37 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.70504, 
epoch  38 summary: dyn_dyn_cos_loss: 0.00165, dyn_sta_cos_loss: 0.00257, total_cos_loss : 0.00220, vocab_cro_loss : 1.68640, 
epoch  39 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.62368, 
epoch  40 summary: dyn_dyn_cos_loss: 0.00155, dyn_sta_cos_loss: 0.00254, total_cos_loss : 0.00215, vocab_cro_loss : 1.66369, 
train loss: 1.5857, train acc: 0.5459
epoch  41 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.58501, 
epoch  42 summary: dyn_dyn_cos_loss: 0.00156, dyn_sta_cos_loss: 0.00250, total_cos_loss : 0.00212, vocab_cro_loss : 1.55364, 
epoch  43 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.49568, 
