数据集总长度：1115394
Before CTE Training: train eu loss: 1.1349180936813354, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.6405029296875, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027287, train_cro_loss : 4.2935, train_tot_loss : 0.0279, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1863, accuracy: 0.0447
epoch   1 summary: train_cos_loss : 0.027502, train_cro_loss : 4.1789, train_tot_loss : 0.0281, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0729, accuracy: 0.0850
epoch   2 summary: train_cos_loss : 0.027881, train_cro_loss : 4.0655, train_tot_loss : 0.0285, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9570, accuracy: 0.1312
epoch   3 summary: train_cos_loss : 0.027255, train_cro_loss : 3.9492, train_tot_loss : 0.0278, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.8356, accuracy: 0.1830
epoch   4 summary: train_cos_loss : 0.027295, train_cro_loss : 3.8283, train_tot_loss : 0.0279, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7249, accuracy: 0.2316
epoch   5 summary: train_cos_loss : 0.026415, train_cro_loss : 3.7173, train_tot_loss : 0.0270, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.6269, accuracy: 0.2694
epoch   6 summary: train_cos_loss : 0.026474, train_cro_loss : 3.6189, train_tot_loss : 0.0270, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5058, accuracy: 0.3230
epoch   7 summary: train_cos_loss : 0.025783, train_cro_loss : 3.4984, train_tot_loss : 0.0263, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3979, accuracy: 0.3662
epoch   8 summary: train_cos_loss : 0.026728, train_cro_loss : 3.3910, train_tot_loss : 0.0272, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3212, accuracy: 0.3970
epoch   9 summary: train_cos_loss : 0.026652, train_cro_loss : 3.3142, train_tot_loss : 0.0271, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2390, accuracy: 0.4198
epoch  10 summary: train_cos_loss : 0.025926, train_cro_loss : 3.2325, train_tot_loss : 0.0264, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1459, accuracy: 0.4526
epoch  11 summary: train_cos_loss : 0.025254, train_cro_loss : 3.1399, train_tot_loss : 0.0257, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0720, accuracy: 0.4707
epoch  12 summary: train_cos_loss : 0.026188, train_cro_loss : 3.0663, train_tot_loss : 0.0266, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0105, accuracy: 0.4949
epoch  13 summary: train_cos_loss : 0.025543, train_cro_loss : 3.0052, train_tot_loss : 0.0260, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9456, accuracy: 0.5157
epoch  14 summary: train_cos_loss : 0.024978, train_cro_loss : 2.9404, train_tot_loss : 0.0254, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8782, accuracy: 0.5322
epoch  15 summary: train_cos_loss : 0.024642, train_cro_loss : 2.8736, train_tot_loss : 0.0251, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8390, accuracy: 0.5360
epoch  16 summary: train_cos_loss : 0.023854, train_cro_loss : 2.8348, train_tot_loss : 0.0243, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8139, accuracy: 0.5426
epoch  17 summary: train_cos_loss : 0.025291, train_cro_loss : 2.8105, train_tot_loss : 0.0257, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7680, accuracy: 0.5510
