数据集总长度：1115394
Before CTE Training: train eu loss: 1.1003103256225586, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.6484375, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.026151, train_cro_loss : 4.2963, train_tot_loss : 0.0268, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1801, accuracy: 0.0430
epoch   1 summary: train_cos_loss : 0.027129, train_cro_loss : 4.1725, train_tot_loss : 0.0278, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0603, accuracy: 0.0840
epoch   2 summary: train_cos_loss : 0.027316, train_cro_loss : 4.0529, train_tot_loss : 0.0279, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9426, accuracy: 0.1338
epoch   3 summary: train_cos_loss : 0.027312, train_cro_loss : 3.9363, train_tot_loss : 0.0279, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.8462, accuracy: 0.1650
epoch   4 summary: train_cos_loss : 0.028227, train_cro_loss : 3.8403, train_tot_loss : 0.0288, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7528, accuracy: 0.2139
epoch   5 summary: train_cos_loss : 0.026810, train_cro_loss : 3.7467, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.6636, accuracy: 0.2480
epoch   6 summary: train_cos_loss : 0.026872, train_cro_loss : 3.6576, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5686, accuracy: 0.2900
epoch   7 summary: train_cos_loss : 0.028135, train_cro_loss : 3.5625, train_tot_loss : 0.0287, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4931, accuracy: 0.3105
epoch   8 summary: train_cos_loss : 0.026737, train_cro_loss : 3.4875, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4093, accuracy: 0.3398
epoch   9 summary: train_cos_loss : 0.027056, train_cro_loss : 3.4050, train_tot_loss : 0.0276, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3450, accuracy: 0.3613
epoch  10 summary: train_cos_loss : 0.028027, train_cro_loss : 3.3405, train_tot_loss : 0.0285, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2821, accuracy: 0.3945
epoch  11 summary: train_cos_loss : 0.026918, train_cro_loss : 3.2776, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2239, accuracy: 0.4209
epoch  12 summary: train_cos_loss : 0.024855, train_cro_loss : 3.2188, train_tot_loss : 0.0253, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1504, accuracy: 0.4502
epoch  13 summary: train_cos_loss : 0.025167, train_cro_loss : 3.1472, train_tot_loss : 0.0256, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1208, accuracy: 0.4590
epoch  14 summary: train_cos_loss : 0.026130, train_cro_loss : 3.1172, train_tot_loss : 0.0266, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0696, accuracy: 0.4727
epoch  15 summary: train_cos_loss : 0.023635, train_cro_loss : 3.0660, train_tot_loss : 0.0241, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0317, accuracy: 0.4902
epoch  16 summary: train_cos_loss : 0.024696, train_cro_loss : 3.0284, train_tot_loss : 0.0251, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0301, accuracy: 0.4932
epoch  17 summary: train_cos_loss : 0.023976, train_cro_loss : 3.0280, train_tot_loss : 0.0244, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9950, accuracy: 0.4990
epoch  18 summary: train_cos_loss : 0.022468, train_cro_loss : 2.9934, train_tot_loss : 0.0229, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9880, accuracy: 0.5000
epoch  19 summary: train_cos_loss : 0.024013, train_cro_loss : 2.9858, train_tot_loss : 0.0245, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9621, accuracy: 0.5127
