数据集总长度：1115394
Before CTE Training: train eu loss: 1.1381539106369019, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.63623046875, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027854, train_cro_loss : 4.2817, train_tot_loss : 0.0285, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1727, accuracy: 0.0482
epoch   1 summary: train_cos_loss : 0.027021, train_cro_loss : 4.1652, train_tot_loss : 0.0276, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0549, accuracy: 0.0943
epoch   2 summary: train_cos_loss : 0.026443, train_cro_loss : 4.0473, train_tot_loss : 0.0270, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9399, accuracy: 0.1381
epoch   3 summary: train_cos_loss : 0.026689, train_cro_loss : 3.9322, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.8250, accuracy: 0.1857
epoch   4 summary: train_cos_loss : 0.026702, train_cro_loss : 3.8171, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7140, accuracy: 0.2341
epoch   5 summary: train_cos_loss : 0.026781, train_cro_loss : 3.7062, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5925, accuracy: 0.2866
epoch   6 summary: train_cos_loss : 0.026432, train_cro_loss : 3.5847, train_tot_loss : 0.0270, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4716, accuracy: 0.3358
epoch   7 summary: train_cos_loss : 0.025872, train_cro_loss : 3.4636, train_tot_loss : 0.0264, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3672, accuracy: 0.3741
epoch   8 summary: train_cos_loss : 0.025532, train_cro_loss : 3.3598, train_tot_loss : 0.0260, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2516, accuracy: 0.4181
epoch   9 summary: train_cos_loss : 0.025443, train_cro_loss : 3.2444, train_tot_loss : 0.0259, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1422, accuracy: 0.4570
epoch  10 summary: train_cos_loss : 0.025278, train_cro_loss : 3.1351, train_tot_loss : 0.0257, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0345, accuracy: 0.4903
epoch  11 summary: train_cos_loss : 0.025333, train_cro_loss : 3.0278, train_tot_loss : 0.0258, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9334, accuracy: 0.5188
epoch  12 summary: train_cos_loss : 0.025149, train_cro_loss : 2.9272, train_tot_loss : 0.0256, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8563, accuracy: 0.5405
epoch  13 summary: train_cos_loss : 0.024844, train_cro_loss : 2.8507, train_tot_loss : 0.0253, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7950, accuracy: 0.5536
epoch  14 summary: train_cos_loss : 0.025039, train_cro_loss : 2.7898, train_tot_loss : 0.0255, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7260, accuracy: 0.5682
epoch  15 summary: train_cos_loss : 0.024877, train_cro_loss : 2.7214, train_tot_loss : 0.0253, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6673, accuracy: 0.5742
epoch  16 summary: train_cos_loss : 0.024360, train_cro_loss : 2.6631, train_tot_loss : 0.0248, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6113, accuracy: 0.5809
epoch  17 summary: train_cos_loss : 0.024408, train_cro_loss : 2.6074, train_tot_loss : 0.0248, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5733, accuracy: 0.5802
epoch  18 summary: train_cos_loss : 0.023625, train_cro_loss : 2.5699, train_tot_loss : 0.0240, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5452, accuracy: 0.5763
epoch  19 summary: train_cos_loss : 0.023251, train_cro_loss : 2.5420, train_tot_loss : 0.0236, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5181, accuracy: 0.5768
epoch  20 summary: train_cos_loss : 0.022972, train_cro_loss : 2.5150, train_tot_loss : 0.0233, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4942, accuracy: 0.5765
epoch  21 summary: train_cos_loss : 0.022374, train_cro_loss : 2.4917, train_tot_loss : 0.0227, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4692, accuracy: 0.5748
epoch  22 summary: train_cos_loss : 0.022384, train_cro_loss : 2.4669, train_tot_loss : 0.0228, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4441, accuracy: 0.5703
epoch  23 summary: train_cos_loss : 0.021996, train_cro_loss : 2.4421, train_tot_loss : 0.0224, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.4192, accuracy: 0.5689
epoch  24 summary: train_cos_loss : 0.021472, train_cro_loss : 2.4175, train_tot_loss : 0.0218, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3951, accuracy: 0.5657
epoch  25 summary: train_cos_loss : 0.020988, train_cro_loss : 2.3934, train_tot_loss : 0.0213, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3752, accuracy: 0.5632
epoch  26 summary: train_cos_loss : 0.020516, train_cro_loss : 2.3735, train_tot_loss : 0.0209, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3760, accuracy: 0.5665
epoch  27 summary: train_cos_loss : 0.019554, train_cro_loss : 2.3745, train_tot_loss : 0.0199, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3559, accuracy: 0.5639
epoch  28 summary: train_cos_loss : 0.019513, train_cro_loss : 2.3546, train_tot_loss : 0.0199, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3438, accuracy: 0.5595
epoch  29 summary: train_cos_loss : 0.019367, train_cro_loss : 2.3426, train_tot_loss : 0.0197, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3282, accuracy: 0.5559
epoch  30 summary: train_cos_loss : 0.018786, train_cro_loss : 2.3273, train_tot_loss : 0.0191, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3178, accuracy: 0.5520
epoch  31 summary: train_cos_loss : 0.018141, train_cro_loss : 2.3168, train_tot_loss : 0.0185, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3073, accuracy: 0.5471
epoch  32 summary: train_cos_loss : 0.017462, train_cro_loss : 2.3065, train_tot_loss : 0.0178, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.3025, accuracy: 0.5406
epoch  33 summary: train_cos_loss : 0.017259, train_cro_loss : 2.3018, train_tot_loss : 0.0176, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2921, accuracy: 0.5361
epoch  34 summary: train_cos_loss : 0.016597, train_cro_loss : 2.2913, train_tot_loss : 0.0169, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2803, accuracy: 0.5340
epoch  35 summary: train_cos_loss : 0.016275, train_cro_loss : 2.2793, train_tot_loss : 0.0166, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2699, accuracy: 0.5322
epoch  36 summary: train_cos_loss : 0.016127, train_cro_loss : 2.2693, train_tot_loss : 0.0165, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2611, accuracy: 0.5284
epoch  37 summary: train_cos_loss : 0.015630, train_cro_loss : 2.2604, train_tot_loss : 0.0160, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2517, accuracy: 0.5261
epoch  38 summary: train_cos_loss : 0.015249, train_cro_loss : 2.2510, train_tot_loss : 0.0156, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2440, accuracy: 0.5275
epoch  39 summary: train_cos_loss : 0.014850, train_cro_loss : 2.2434, train_tot_loss : 0.0152, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2417, accuracy: 0.5284
epoch  40 summary: train_cos_loss : 0.014381, train_cro_loss : 2.2410, train_tot_loss : 0.0147, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.2309, accuracy: 0.5249
