数据集总长度：1115394
Before CTE Training: train eu loss: 1.1262810230255127, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.64453125, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.027743, train_cro_loss : 4.1731, train_tot_loss : 0.0284, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1302, accuracy: 0.0615
epoch   1 summary: train_cos_loss : 0.028359, train_cro_loss : 4.1635, train_tot_loss : 0.0290, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0047, accuracy: 0.1260
epoch   2 summary: train_cos_loss : 0.026812, train_cro_loss : 4.1534, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.8859, accuracy: 0.1843
epoch   3 summary: train_cos_loss : 0.027926, train_cro_loss : 4.1436, train_tot_loss : 0.0285, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7657, accuracy: 0.2476
epoch   4 summary: train_cos_loss : 0.027116, train_cro_loss : 4.1339, train_tot_loss : 0.0277, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.6627, accuracy: 0.2939
epoch   5 summary: train_cos_loss : 0.026249, train_cro_loss : 4.1252, train_tot_loss : 0.0269, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5453, accuracy: 0.3440
epoch   6 summary: train_cos_loss : 0.026732, train_cro_loss : 4.1153, train_tot_loss : 0.0273, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4220, accuracy: 0.4070
epoch   7 summary: train_cos_loss : 0.026903, train_cro_loss : 4.1048, train_tot_loss : 0.0275, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3070, accuracy: 0.4543
epoch   8 summary: train_cos_loss : 0.026275, train_cro_loss : 4.0947, train_tot_loss : 0.0269, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2032, accuracy: 0.4917
epoch   9 summary: train_cos_loss : 0.024609, train_cro_loss : 4.0855, train_tot_loss : 0.0252, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0885, accuracy: 0.5247
epoch  10 summary: train_cos_loss : 0.025226, train_cro_loss : 4.0752, train_tot_loss : 0.0258, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9824, accuracy: 0.5608
epoch  11 summary: train_cos_loss : 0.025281, train_cro_loss : 4.0657, train_tot_loss : 0.0259, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8826, accuracy: 0.5771
epoch  12 summary: train_cos_loss : 0.024055, train_cro_loss : 4.0560, train_tot_loss : 0.0247, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7949, accuracy: 0.5974
epoch  13 summary: train_cos_loss : 0.024507, train_cro_loss : 4.0474, train_tot_loss : 0.0251, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7098, accuracy: 0.6128
epoch  14 summary: train_cos_loss : 0.024133, train_cro_loss : 4.0388, train_tot_loss : 0.0247, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6525, accuracy: 0.6243
epoch  15 summary: train_cos_loss : 0.025175, train_cro_loss : 4.0325, train_tot_loss : 0.0258, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5727, accuracy: 0.6316
