数据集总长度：1115394
Before CTE Training: train eu loss: 1.1190950870513916, eval eu loss: 1.4524140357971191
Before CTE Training: train eu acc: 0.6416015625, eval eu acc: 0.5721435546875
epoch   0 summary: train_cos_loss : 0.028068, train_cro_loss : 4.2719, train_tot_loss : 0.0287, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.1695, accuracy: 0.0439
epoch   1 summary: train_cos_loss : 0.028528, train_cro_loss : 4.1619, train_tot_loss : 0.0291, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 4.0498, accuracy: 0.0913
epoch   2 summary: train_cos_loss : 0.026598, train_cro_loss : 4.0418, train_tot_loss : 0.0272, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.9230, accuracy: 0.1426
epoch   3 summary: train_cos_loss : 0.026792, train_cro_loss : 3.9167, train_tot_loss : 0.0274, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.8245, accuracy: 0.1831
epoch   4 summary: train_cos_loss : 0.027246, train_cro_loss : 3.8173, train_tot_loss : 0.0278, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.7130, accuracy: 0.2358
epoch   5 summary: train_cos_loss : 0.026957, train_cro_loss : 3.7049, train_tot_loss : 0.0275, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5936, accuracy: 0.2832
epoch   6 summary: train_cos_loss : 0.026265, train_cro_loss : 3.5864, train_tot_loss : 0.0268, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.5151, accuracy: 0.3218
epoch   7 summary: train_cos_loss : 0.027903, train_cro_loss : 3.5084, train_tot_loss : 0.0284, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.4256, accuracy: 0.3511
epoch   8 summary: train_cos_loss : 0.025398, train_cro_loss : 3.4198, train_tot_loss : 0.0259, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.3409, accuracy: 0.3853
epoch   9 summary: train_cos_loss : 0.024946, train_cro_loss : 3.3349, train_tot_loss : 0.0254, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.2671, accuracy: 0.4106
epoch  10 summary: train_cos_loss : 0.026482, train_cro_loss : 3.2620, train_tot_loss : 0.0270, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1889, accuracy: 0.4365
epoch  11 summary: train_cos_loss : 0.025369, train_cro_loss : 3.1842, train_tot_loss : 0.0258, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.1611, accuracy: 0.4355
epoch  12 summary: train_cos_loss : 0.025355, train_cro_loss : 3.1567, train_tot_loss : 0.0258, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0999, accuracy: 0.4590
epoch  13 summary: train_cos_loss : 0.024364, train_cro_loss : 3.0956, train_tot_loss : 0.0248, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 3.0346, accuracy: 0.4883
epoch  14 summary: train_cos_loss : 0.025472, train_cro_loss : 3.0309, train_tot_loss : 0.0259, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9941, accuracy: 0.5000
epoch  15 summary: train_cos_loss : 0.023920, train_cro_loss : 2.9910, train_tot_loss : 0.0244, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9955, accuracy: 0.4946
epoch  16 summary: train_cos_loss : 0.024518, train_cro_loss : 2.9920, train_tot_loss : 0.0250, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9650, accuracy: 0.4961
epoch  17 summary: train_cos_loss : 0.023896, train_cro_loss : 2.9620, train_tot_loss : 0.0243, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9405, accuracy: 0.5039
epoch  18 summary: train_cos_loss : 0.025062, train_cro_loss : 2.9370, train_tot_loss : 0.0255, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.9149, accuracy: 0.5181
epoch  19 summary: train_cos_loss : 0.022550, train_cro_loss : 2.9116, train_tot_loss : 0.0230, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8692, accuracy: 0.5259
epoch  20 summary: train_cos_loss : 0.020603, train_cro_loss : 2.8666, train_tot_loss : 0.0210, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8320, accuracy: 0.5288
epoch  21 summary: train_cos_loss : 0.021994, train_cro_loss : 2.8303, train_tot_loss : 0.0224, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.8177, accuracy: 0.5244
epoch  22 summary: train_cos_loss : 0.021374, train_cro_loss : 2.8153, train_tot_loss : 0.0218, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7855, accuracy: 0.5308
epoch  23 summary: train_cos_loss : 0.022104, train_cro_loss : 2.7839, train_tot_loss : 0.0225, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7718, accuracy: 0.5273
epoch  24 summary: train_cos_loss : 0.020907, train_cro_loss : 2.7704, train_tot_loss : 0.0213, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7693, accuracy: 0.5156
epoch  25 summary: train_cos_loss : 0.019183, train_cro_loss : 2.7677, train_tot_loss : 0.0196, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7457, accuracy: 0.5229
epoch  26 summary: train_cos_loss : 0.019667, train_cro_loss : 2.7445, train_tot_loss : 0.0201, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7314, accuracy: 0.5239
epoch  27 summary: train_cos_loss : 0.018875, train_cro_loss : 2.7301, train_tot_loss : 0.0193, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7335, accuracy: 0.5176
epoch  28 summary: train_cos_loss : 0.018286, train_cro_loss : 2.7328, train_tot_loss : 0.0187, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7231, accuracy: 0.5190
epoch  29 summary: train_cos_loss : 0.018787, train_cro_loss : 2.7227, train_tot_loss : 0.0192, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7147, accuracy: 0.5166
epoch  30 summary: train_cos_loss : 0.017707, train_cro_loss : 2.7134, train_tot_loss : 0.0181, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7082, accuracy: 0.5117
epoch  31 summary: train_cos_loss : 0.017751, train_cro_loss : 2.7074, train_tot_loss : 0.0182, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7031, accuracy: 0.5151
epoch  32 summary: train_cos_loss : 0.017118, train_cro_loss : 2.7027, train_tot_loss : 0.0175, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.7003, accuracy: 0.5029
epoch  33 summary: train_cos_loss : 0.016471, train_cro_loss : 2.6991, train_tot_loss : 0.0169, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6831, accuracy: 0.5049
epoch  34 summary: train_cos_loss : 0.016721, train_cro_loss : 2.6825, train_tot_loss : 0.0171, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6800, accuracy: 0.5020
epoch  35 summary: train_cos_loss : 0.015942, train_cro_loss : 2.6789, train_tot_loss : 0.0163, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6612, accuracy: 0.5059
epoch  36 summary: train_cos_loss : 0.016323, train_cro_loss : 2.6610, train_tot_loss : 0.0167, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6642, accuracy: 0.5044
epoch  37 summary: train_cos_loss : 0.014191, train_cro_loss : 2.6635, train_tot_loss : 0.0146, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6536, accuracy: 0.5044
epoch  38 summary: train_cos_loss : 0.015964, train_cro_loss : 2.6526, train_tot_loss : 0.0164, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6377, accuracy: 0.5029
epoch  39 summary: train_cos_loss : 0.014652, train_cro_loss : 2.6369, train_tot_loss : 0.0150, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6256, accuracy: 0.5005
epoch  40 summary: train_cos_loss : 0.013918, train_cro_loss : 2.6249, train_tot_loss : 0.0143, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6167, accuracy: 0.4976
epoch  41 summary: train_cos_loss : 0.013922, train_cro_loss : 2.6160, train_tot_loss : 0.0143, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6063, accuracy: 0.5039
epoch  42 summary: train_cos_loss : 0.013414, train_cro_loss : 2.6063, train_tot_loss : 0.0138, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.6075, accuracy: 0.5039
epoch  43 summary: train_cos_loss : 0.013145, train_cro_loss : 2.6063, train_tot_loss : 0.0135, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5897, accuracy: 0.5024
epoch  44 summary: train_cos_loss : 0.012492, train_cro_loss : 2.5889, train_tot_loss : 0.0129, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5798, accuracy: 0.5034
epoch  45 summary: train_cos_loss : 0.012303, train_cro_loss : 2.5793, train_tot_loss : 0.0127, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5746, accuracy: 0.5059
epoch  46 summary: train_cos_loss : 0.012578, train_cro_loss : 2.5742, train_tot_loss : 0.0130, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5697, accuracy: 0.5068
epoch  47 summary: train_cos_loss : 0.012274, train_cro_loss : 2.5691, train_tot_loss : 0.0127, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5615, accuracy: 0.5034
epoch  48 summary: train_cos_loss : 0.011851, train_cro_loss : 2.5611, train_tot_loss : 0.0122, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5565, accuracy: 0.5063
epoch  49 summary: train_cos_loss : 0.010171, train_cro_loss : 2.5559, train_tot_loss : 0.0106, vocab_cos_loss : 0.0000, vocab_cro_loss : 0.0000, vocab_tot_loss : 0.0000, train loss: 2.5512, accuracy: 0.5059
