Before CTE Training: train eu loss: 0.2782314717769623, eval eu loss: 1.400346279144287
Before CTE Training: train eu acc: 1.0, eval eu acc: 0.576171875
epoch   0 summary: train_cos_loss : 0.082682, train_cro_loss : 4.8527, train_tot_loss : 4.8527, vocab_cos_loss : 0.049212, 
train loss: 3.3311, accuracy: 0.2437
epoch   1 summary: train_cos_loss : 0.071316, train_cro_loss : 2.4275, train_tot_loss : 2.4275, vocab_cos_loss : 0.035330, 
epoch   2 summary: train_cos_loss : 0.062600, train_cro_loss : 1.4794, train_tot_loss : 1.4794, vocab_cos_loss : 0.022770, 
epoch   3 summary: train_cos_loss : 0.058781, train_cro_loss : 1.0173, train_tot_loss : 1.0173, vocab_cos_loss : 0.017831, 
epoch   4 summary: train_cos_loss : 0.055434, train_cro_loss : 0.5887, train_tot_loss : 0.5887, vocab_cos_loss : 0.014698, 
epoch   5 summary: train_cos_loss : 0.055034, train_cro_loss : 0.4330, train_tot_loss : 0.4330, vocab_cos_loss : 0.011790, 
epoch   6 summary: train_cos_loss : 0.055003, train_cro_loss : 0.2318, train_tot_loss : 0.2318, vocab_cos_loss : 0.010918, 
epoch   7 summary: train_cos_loss : 0.056280, train_cro_loss : 0.1560, train_tot_loss : 0.1560, vocab_cos_loss : 0.010365, 
epoch   8 summary: train_cos_loss : 0.060950, train_cro_loss : 0.1779, train_tot_loss : 0.1779, vocab_cos_loss : 0.010128, 
epoch   9 summary: train_cos_loss : 0.061700, train_cro_loss : 0.1935, train_tot_loss : 0.1935, vocab_cos_loss : 0.010094, 
epoch  10 summary: train_cos_loss : 0.064763, train_cro_loss : 0.1929, train_tot_loss : 0.1929, vocab_cos_loss : 0.009359, 
train loss: 0.2498, accuracy: 0.9170
epoch  11 summary: train_cos_loss : 0.066288, train_cro_loss : 0.1740, train_tot_loss : 0.1740, vocab_cos_loss : 0.009335, 
epoch  12 summary: train_cos_loss : 0.067337, train_cro_loss : 0.0832, train_tot_loss : 0.0832, vocab_cos_loss : 0.008655, 
