Before CTE Training: train eu loss: 0.2869470715522766, eval eu loss: 1.400346279144287
Before CTE Training: train eu acc: 1.0, eval eu acc: 0.576171875
epoch   0 summary: train_cos_loss : 0.083069, train_cro_loss : 4.7997, train_tot_loss : 1.0264, vocab_cos_loss : 0.048961, 
train loss: 3.3808, accuracy: 0.2666
epoch   1 summary: train_cos_loss : 0.071711, train_cro_loss : 2.4745, train_tot_loss : 0.5523, vocab_cos_loss : 0.032744, 
epoch   2 summary: train_cos_loss : 0.064864, train_cro_loss : 1.5635, train_tot_loss : 0.3646, vocab_cos_loss : 0.023395, 
epoch   3 summary: train_cos_loss : 0.061512, train_cro_loss : 1.2683, train_tot_loss : 0.3029, vocab_cos_loss : 0.019352, 
epoch   4 summary: train_cos_loss : 0.058972, train_cro_loss : 0.9110, train_tot_loss : 0.2294, vocab_cos_loss : 0.015223, 
epoch   5 summary: train_cos_loss : 0.055732, train_cro_loss : 0.9160, train_tot_loss : 0.2278, vocab_cos_loss : 0.013763, 
epoch   6 summary: train_cos_loss : 0.052589, train_cro_loss : 0.8600, train_tot_loss : 0.2141, vocab_cos_loss : 0.012013, 
epoch   7 summary: train_cos_loss : 0.050111, train_cro_loss : 0.4738, train_tot_loss : 0.1348, vocab_cos_loss : 0.010948, 
epoch   8 summary: train_cos_loss : 0.048127, train_cro_loss : 0.3861, train_tot_loss : 0.1157, vocab_cos_loss : 0.010204, 
epoch   9 summary: train_cos_loss : 0.046797, train_cro_loss : 0.3594, train_tot_loss : 0.1093, vocab_cos_loss : 0.008859, 
epoch  10 summary: train_cos_loss : 0.045332, train_cro_loss : 0.2613, train_tot_loss : 0.0885, vocab_cos_loss : 0.008357, 
train loss: 0.2450, accuracy: 0.9395
epoch  11 summary: train_cos_loss : 0.044066, train_cro_loss : 0.1699, train_tot_loss : 0.0692, vocab_cos_loss : 0.007569, 
epoch  12 summary: train_cos_loss : 0.041920, train_cro_loss : 0.2084, train_tot_loss : 0.0752, vocab_cos_loss : 0.007665, 
epoch  13 summary: train_cos_loss : 0.041629, train_cro_loss : 0.2647, train_tot_loss : 0.0862, vocab_cos_loss : 0.006690, 
epoch  14 summary: train_cos_loss : 0.041427, train_cro_loss : 0.1989, train_tot_loss : 0.0729, vocab_cos_loss : 0.006414, 
epoch  15 summary: train_cos_loss : 0.040988, train_cro_loss : 0.0599, train_tot_loss : 0.0448, vocab_cos_loss : 0.006348, 
epoch  16 summary: train_cos_loss : 0.038348, train_cro_loss : 0.0709, train_tot_loss : 0.0449, vocab_cos_loss : 0.005987, 
epoch  17 summary: train_cos_loss : 0.037417, train_cro_loss : 0.0268, train_tot_loss : 0.0353, vocab_cos_loss : 0.005704, 
epoch  18 summary: train_cos_loss : 0.034919, train_cro_loss : 0.0283, train_tot_loss : 0.0336, vocab_cos_loss : 0.005526, 
epoch  19 summary: train_cos_loss : 0.033841, train_cro_loss : 0.0201, train_tot_loss : 0.0311, vocab_cos_loss : 0.005369, 
epoch  20 summary: train_cos_loss : 0.033121, train_cro_loss : 0.0184, train_tot_loss : 0.0302, vocab_cos_loss : 0.005320, 
train loss: 0.0176, accuracy: 0.9980
epoch  21 summary: train_cos_loss : 0.032717, train_cro_loss : 0.0145, train_tot_loss : 0.0291, vocab_cos_loss : 0.005200, 
epoch  22 summary: train_cos_loss : 0.031579, train_cro_loss : 0.0104, train_tot_loss : 0.0274, vocab_cos_loss : 0.005185, 
epoch  23 summary: train_cos_loss : 0.031231, train_cro_loss : 0.0111, train_tot_loss : 0.0272, vocab_cos_loss : 0.005141, 
epoch  24 summary: train_cos_loss : 0.030639, train_cro_loss : 0.0128, train_tot_loss : 0.0271, vocab_cos_loss : 0.005135, 
epoch  25 summary: train_cos_loss : 0.030716, train_cro_loss : 0.0082, train_tot_loss : 0.0262, vocab_cos_loss : 0.005812, 
epoch  26 summary: train_cos_loss : 0.030134, train_cro_loss : 0.0068, train_tot_loss : 0.0255, vocab_cos_loss : 0.005812, 
epoch  27 summary: train_cos_loss : 0.029584, train_cro_loss : 0.0084, train_tot_loss : 0.0254, vocab_cos_loss : 0.005812, 
epoch  28 summary: train_cos_loss : 0.029377, train_cro_loss : 0.0064, train_tot_loss : 0.0248, vocab_cos_loss : 0.005812, 
epoch  29 summary: train_cos_loss : 0.029086, train_cro_loss : 0.0063, train_tot_loss : 0.0245, vocab_cos_loss : 0.005812, 
epoch  30 summary: train_cos_loss : 0.028909, train_cro_loss : 0.0062, train_tot_loss : 0.0244, vocab_cos_loss : 0.005812, 
train loss: 0.0062, accuracy: 1.0000
epoch  31 summary: train_cos_loss : 0.028713, train_cro_loss : 0.0062, train_tot_loss : 0.0242, vocab_cos_loss : 0.005812, 
epoch  32 summary: train_cos_loss : 0.028581, train_cro_loss : 0.0062, train_tot_loss : 0.0241, vocab_cos_loss : 0.005812, 
epoch  33 summary: train_cos_loss : 0.028451, train_cro_loss : 0.0063, train_tot_loss : 0.0240, vocab_cos_loss : 0.005812, 
epoch  34 summary: train_cos_loss : 0.028352, train_cro_loss : 0.0062, train_tot_loss : 0.0239, vocab_cos_loss : 0.005812, 
epoch  35 summary: train_cos_loss : 0.028273, train_cro_loss : 0.0062, train_tot_loss : 0.0239, vocab_cos_loss : 0.005812, 
epoch  36 summary: train_cos_loss : 0.028256, train_cro_loss : 0.0062, train_tot_loss : 0.0238, vocab_cos_loss : 0.005812, 
epoch  37 summary: train_cos_loss : 0.028201, train_cro_loss : 0.0062, train_tot_loss : 0.0238, vocab_cos_loss : 0.005812, 
epoch  38 summary: train_cos_loss : 0.028181, train_cro_loss : 0.0061, train_tot_loss : 0.0238, vocab_cos_loss : 0.005812, 
epoch  39 summary: train_cos_loss : 0.028134, train_cro_loss : 0.0062, train_tot_loss : 0.0237, vocab_cos_loss : 0.005812, 
epoch  40 summary: train_cos_loss : 0.028122, train_cro_loss : 0.0061, train_tot_loss : 0.0237, vocab_cos_loss : 0.005812, 
train loss: 0.0061, accuracy: 1.0000
epoch  41 summary: train_cos_loss : 0.028106, train_cro_loss : 0.0061, train_tot_loss : 0.0237, vocab_cos_loss : 0.005812, 
epoch  42 summary: train_cos_loss : 0.028094, train_cro_loss : 0.0061, train_tot_loss : 0.0237, vocab_cos_loss : 0.005812, 
epoch  43 summary: train_cos_loss : 0.028059, train_cro_loss : 0.0061, train_tot_loss : 0.0237, vocab_cos_loss : 0.005812, 
epoch  44 summary: train_cos_loss : 0.028003, train_cro_loss : 0.0061, train_tot_loss : 0.0236, vocab_cos_loss : 0.005812, 
epoch  45 summary: train_cos_loss : 0.027993, train_cro_loss : 0.0061, train_tot_loss : 0.0236, vocab_cos_loss : 0.005812, 
epoch  46 summary: train_cos_loss : 0.027958, train_cro_loss : 0.0062, train_tot_loss : 0.0236, vocab_cos_loss : 0.005812, 
